"","Country.Other","TotalCases","NewCases","TotalDeaths","NewDeaths","TotalRecovered","ActiveCases","Serious.Critical","TotalTests","Tests.1M.pop","Date","pop_size_M","start_date","cases_per_1M","deaths_per_1M","critical_per_1M"
"1515","Sweden",6131,"563",358,"50","205","5568",469,"24500","2426","404",10.09,228,607.631318136769,35.4806739345887,46.4816650148662
"1516","Sweden",6443,"312",373,"15","205","5865",379,"36900","3654","405",10.09,228,638.553022794846,36.9672943508424,37.5619425173439
"1517","Sweden",6830,"387",401,"28","205","6224",541,"36900","3654","406",10.09,228,676.907829534192,39.7423191278494,53.617443012884
"1518","Sweden",7206,"376",477,"76","205","6524",590,"36900","3654","407",10.09,228,714.172447968285,47.2745292368682,58.4737363726462
"1519","Sweden",7693,"487",591,"114","205","6897",640,"54700","5416","408",10.09,228,762.438057482656,58.5728444003964,63.4291377601586
"1520","Sweden",8419,"726",687,"96","205","7527",678,"54700","5416","409",10.09,228,834.390485629336,68.0872150644202,67.195242814668
"1521","Sweden",9141,"722",793,"106","205","8143",719,"54700","5416","410",10.09,228,905.946481665015,78.5926660059465,71.2586719524281
"1522","Sweden",9685,"544",870,"77","381","8434",749,"54700","5416","411",10.09,228,959.86124876115,86.2239841427156,74.2319127849356
"1523","Switzerland",8,"7",NA,NA,NA,NA,NA,"-1","-1","227",8.65,304,0.92485549132948,NA,NA
"1524","Switzerland",15,"7",NA,NA,"15",NA,NA,"-1","-1","228",8.65,304,1.73410404624277,NA,NA
"1525","Switzerland",19,"4",NA,NA,"19",NA,NA,"-1","-1","229",8.65,304,2.19653179190751,NA,NA
"1526","Switzerland",24,"5",NA,NA,"23","1",NA,"-1","-1","301",8.65,304,2.77456647398844,NA,NA
"1527","Switzerland",24,NA,NA,NA,"23","1",NA,"-1","-1","302",8.65,304,2.77456647398844,NA,NA
"1528","Switzerland",58,"28",NA,NA,"56","2",NA,"-1","-1","303",8.65,304,6.70520231213873,NA,NA
"1529","Switzerland",93,"35",NA,NA,"90","3",NA,"-1","-1","304",8.65,304,10.7514450867052,NA,NA
"1530","Switzerland",119,"26",1,"1","115","3",NA,"-1","-1","305",8.65,304,13.757225433526,0.115606936416185,NA
"1531","Switzerland",214,"94",1,NA,"210","3",NA,"-1","-1","306",8.65,304,24.7398843930636,0.115606936416185,NA
"1532","Switzerland",268,"54",1,NA,"3","264",NA,"-1","-1","307",8.65,304,30.9826589595376,0.115606936416185,NA
"1533","Switzerland",337,"69",2,"1","3","332",NA,"-1","-1","308",8.65,304,38.9595375722543,0.23121387283237,NA
"1534","Switzerland",374,"42",2,NA,"3","369",NA,"-1","-1","309",8.65,304,43.2369942196532,0.23121387283237,NA
"1535","Switzerland",497,"123",3,"1","3","491",NA,"-1","-1","310",8.65,304,57.4566473988439,0.346820809248555,NA
"1536","Switzerland",652,"155",4,"1","4","644",NA,"-1","-1","311",8.65,304,75.3757225433526,0.46242774566474,NA
"1537","Switzerland",868,"216",7,"3","4","857",NA,"-1","-1","312",8.65,304,100.346820809249,0.809248554913295,NA
"1538","Switzerland",1139,"271",11,"4","4","1124",NA,"-1","-1","313",8.65,304,131.676300578035,1.27167630057803,NA
"1539","Switzerland",1375,"236",13,"2","4","1358",NA,"-1","-1","314",8.65,304,158.959537572254,1.5028901734104,NA
"1540","Switzerland",2217,"842",14,"1","4","2199",NA,"-1","-1","315",8.65,304,256.300578034682,1.61849710982659,NA
"1541","Switzerland",2353,"136",19,"5","4","2330",NA,"-1","-1","316",8.65,304,272.023121387283,2.19653179190751,NA
"1542","Switzerland",2742,"389",27,"8","15","2700",NA,"-1","-1","317",8.65,304,316.994219653179,3.12138728323699,NA
"1543","Switzerland",3115,"373",33,"6","15","3067",NA,"-1","-1","319",8.65,304,360.115606936416,3.8150289017341,NA
"1544","Switzerland",4222,"1107",43,"10","15","4164",NA,"-1","-1","320",8.65,304,488.092485549133,4.97109826589595,NA
"1545","Switzerland",5615,"1393",56,"13","15","5544",141,"-1","-1","321",8.65,304,649.132947976879,6.47398843930636,16.3005780346821
"1546","Switzerland",6863,"1248",80,"24","131","6652",141,"-1","-1","322",8.65,304,793.410404624277,9.2485549132948,16.3005780346821
"1547","Switzerland",7474,"611",98,"18","131","7245",141,"-1","-1","323",8.65,304,864.046242774566,11.3294797687861,16.3005780346821
"1548","Switzerland",8795,"1321",120,"22","131","8544",141,"-1","-1","324",8.65,304,1016.76300578035,13.8728323699422,16.3005780346821
"1549","Switzerland",9877,"1082",122,"2","131","9624",141,"-1","-1","325",8.65,304,1141.84971098266,14.1040462427746,16.3005780346821
"1550","Switzerland",10897,"1020",153,"31","131","10613",141,"-1","-1","326",8.65,304,1259.76878612717,17.6878612716763,16.3005780346821
"1551","Switzerland",11811,"914",192,"39","131","11488",141,"-1","-1","327",8.65,304,1365.43352601156,22.1965317919075,16.3005780346821
"1552","Switzerland",12928,"1117",231,"39","1530","11167",203,"24","-1","328",8.65,304,1494.56647398844,26.7052023121387,23.4682080924855
"1553","Switzerland",14076,"1148",264,"33","1530","12282",301,"24","-1","329",8.65,304,1627.28323699422,30.5202312138728,34.7976878612717
"1554","Switzerland",14829,"753",300,"36","1595","12934",301,"24","-1","330",8.65,304,1714.33526011561,34.6820809248555,34.7976878612717
"1555","Switzerland",15922,"1093",359,"59","1823","13740",301,"24","-1","331",8.65,304,1840.6936416185,41.5028901734104,34.7976878612717
"1556","Switzerland",16605,"683",433,"74","1823","14349",301,"24","-1","401",8.65,304,1919.65317919075,50.0578034682081,34.7976878612717
"1557","Switzerland",17768,"1163",488,"55","2967","14313",348,"-1","-1","402",8.65,304,2054.10404624277,56.4161849710983,40.2312138728324
"1558","Switzerland",18827,"1059",536,"48","4013","14278",348,"-1","-1","403",8.65,304,2176.53179190751,61.9653179190751,40.2312138728324
"1559","Switzerland",19606,"779",591,"55","4846","14169",348,"111000","12826","404",8.65,304,2266.58959537572,68.3236994219653,40.2312138728324
"1560","Switzerland",20505,"899",666,"75","6415","13424",391,"153440","17729","405",8.65,304,2370.52023121387,76.9942196531792,45.2023121387283
"1561","Switzerland",21100,"595",715,"49","6415","13970",391,"158000","18256","406",8.65,304,2439.3063583815,82.6589595375722,45.2023121387283
"1562","Switzerland",21657,"557",765,"50","8056","12836",391,"162500","18776","407",8.65,304,2503.69942196532,88.4393063583815,45.2023121387283
"1563","Switzerland",22253,"596",821,"56","8704","12728",391,"167429","19346","408",8.65,304,2572.60115606936,94.9132947976879,45.2023121387283
"1564","Switzerland",23280,"1027",895,"74","9800","12585",391,"171938","19867","409",8.65,304,2691.32947976879,103.468208092486,45.2023121387283
"1565","Switzerland",24051,"771",948,"53","10600","12503",386,"178500","20625","410",8.65,304,2780.46242774566,109.595375722543,44.6242774566474
"1566","Switzerland",24551,"500",1002,"54","11100","12449",386,"178500","20625","411",8.65,304,2838.26589595376,115.838150289017,44.6242774566474
"1567","Turkey",1,"1",NA,NA,NA,"1",NA,"-1","-1","310",84.3,317,0.0118623962040332,NA,NA
"1568","Turkey",1,NA,NA,NA,NA,"1",NA,"-1","-1","311",84.3,317,0.0118623962040332,NA,NA
"1569","Turkey",1,NA,NA,NA,NA,"1",NA,"-1","-1","312",84.3,317,0.0118623962040332,NA,NA
"1570","Turkey",5,"4",NA,NA,NA,"5",NA,"-1","-1","313",84.3,317,0.0593119810201661,NA,NA
"1571","Turkey",6,"1",NA,NA,NA,"6",NA,"-1","-1","314",84.3,317,0.0711743772241993,NA,NA
"1572","Turkey",18,"12",NA,NA,NA,"18",NA,"-1","-1","315",84.3,317,0.213523131672598,NA,NA
"1573","Turkey",47,"29",NA,NA,NA,"47",NA,"-1","-1","316",84.3,317,0.557532621589561,NA,NA
"1574","Turkey",98,"51",1,"1",NA,"97",NA,"-1","-1","317",84.3,317,1.16251482799526,0.0118623962040332,NA
"1575","Turkey",191,"93",2,"1",NA,"189",NA,"-1","-1","319",84.3,317,2.26571767497034,0.0237247924080664,NA
"1576","Turkey",359,"168",4,"2",NA,"355",NA,"-1","-1","320",84.3,317,4.25860023724792,0.0474495848161329,NA
"1577","Turkey",670,"311",9,"5",NA,"661",NA,"-1","-1","321",84.3,317,7.94780545670225,0.106761565836299,NA
"1578","Turkey",947,"277",21,"12",NA,"926",NA,"-1","-1","322",84.3,317,11.2336892052195,0.249110320284698,NA
"1579","Turkey",1236,"289",30,"9",NA,"1206",NA,"-1","-1","323",84.3,317,14.6619217081851,0.355871886120996,NA
"1580","Turkey",1529,"293",37,"7",NA,"1492",NA,"-1","-1","324",84.3,317,18.1376037959668,0.438908659549229,NA
"1581","Turkey",1872,"343",44,"7",NA,"1828",NA,"-1","-1","325",84.3,317,22.2064056939502,0.521945432977461,NA
"1582","Turkey",2433,"561",59,"15","26","2348",136,"-1","-1","326",84.3,317,28.8612099644128,0.69988137603796,1.61328588374852
"1583","Turkey",3629,"1196",75,"16","26","3528",136,"-1","-1","327",84.3,317,43.0486358244365,0.889679715302491,1.61328588374852
"1584","Turkey",5698,"2069",92,"17","42","5564",241,"9","-1","328",84.3,317,67.5919335705813,1.09134045077106,2.858837485172
"1585","Turkey",7402,"1704",108,"16","70","7224",445,"9","-1","329",84.3,317,87.8054567022539,1.28113879003559,5.27876631079478
"1586","Turkey",9217,"1815",131,"23","105","8981",568,"9","-1","330",84.3,317,109.335705812574,1.55397390272835,6.73784104389087
"1587","Turkey",10827,"1610",168,"37","162","10497",568,"9","-1","331",84.3,317,128.434163701068,1.99288256227758,6.73784104389087
"1588","Turkey",13531,"2704",214,"46","243","13074",622,"9","-1","401",84.3,317,160.510083036773,2.53855278766311,7.37841043890866
"1589","Turkey",15679,"2148",277,"63","333","15069",847,"-1","-1","402",84.3,317,185.990510083037,3.2858837485172,10.0474495848161
"1590","Turkey",18135,"2456",356,"79","415","17364",1101,"-1","-1","403",84.3,317,215.124555160142,4.22301304863582,13.0604982206406
"1591","Turkey",20921,"2786",425,"69","484","20012",1251,"141716","1680","404",84.3,317,248.173190984579,5.04151838671412,14.8398576512456
"1592","Turkey",23934,"3013",501,"76","786","22647",1311,"161380","1913","405",84.3,317,283.914590747331,5.94306049822064,15.5516014234875
"1593","Turkey",27069,"3135",574,"73","1042","25453",1381,"181445","2151","406",84.3,317,321.103202846975,6.80901542111507,16.3819691577699
"1594","Turkey",30217,"3148",649,"75","1326","28242",1415,"202845","2405","407",84.3,317,358.446026097272,7.69869513641756,16.785290628707
"1595","Turkey",34109,"3892",725,"76","1582","31802",1474,"228868","2714","408",84.3,317,404.614472123369,8.60023724792408,17.485172004745
"1596","Turkey",38226,"4117",812,"87","1846","35568",1492,"247768","2938","409",84.3,317,453.451957295374,9.63226571767497,17.6986951364176
"1597","Turkey",42282,"4056",908,"96","2142","39232",1552,"276338","3277","410",84.3,317,501.565836298932,10.7710557532622,18.4104389086596
"1598","Turkey",47029,"4747",1006,"98","2423","43600",1667,"307210","3643","411",84.3,317,557.876631079478,11.9335705812574,19.7746144721234
"1599","UK",116,"29",1,"1","97","18",NA,"-1","-1","305",67.88,304,1.70889805539187,0.0147318797878609,NA
"1600","UK",164,"48",2,"1","144","18",NA,"-1","-1","306",67.88,304,2.41602828520919,0.0294637595757219,NA
"1601","UK",209,"45",2,NA,"18","189",NA,"-1","-1","307",67.88,304,3.07896287566293,0.0294637595757219,NA
"1602","UK",273,"64",3,"1","18","252",NA,"-1","-1","308",67.88,304,4.02180318208603,0.0441956393635828,NA
"1603","UK",321,"43",5,"2","18","298",NA,"-1","-1","309",67.88,304,4.72893341190336,0.0736593989393047,NA
"1604","UK",383,"62",6,"1","18","359",NA,"-1","-1","310",67.88,304,5.64230995875074,0.0883912787271656,NA
"1605","UK",456,"73",8,"2","18","430",NA,"-1","-1","311",67.88,304,6.71773718326459,0.117855038302887,NA
"1606","UK",590,"130",10,"2","18","562",20,"-1","-1","312",67.88,304,8.69180907483795,0.147318797878609,0.294637595757219
"1607","UK",798,"208",11,"1","18","769",20,"-1","-1","313",67.88,304,11.756040070713,0.16205067766647,0.294637595757219
"1608","UK",1140,"342",21,"10","18","1101",20,"-1","-1","314",67.88,304,16.7943429581615,0.30936947554508,0.294637595757219
"1609","UK",1391,"251",35,"14","20","1336",20,"-1","-1","315",67.88,304,20.4920447849146,0.515615792575133,0.294637595757219
"1610","UK",1543,"152",55,"20","52","1436",20,"-1","-1","316",67.88,304,22.7312905126694,0.810253388332351,0.294637595757219
"1611","UK",1950,"407",71,"16","65","1814",20,"-1","-1","317",67.88,304,28.7271655863288,1.04596346493813,0.294637595757219
"1612","UK",2626,"676",104,"33","65","2457",20,"-1","-1","319",67.88,304,38.6859163229228,1.53211549793754,0.294637595757219
"1613","UK",3269,"643",144,"40","65","3060",20,"-1","-1","320",67.88,304,48.1585150265174,2.12139068945197,0.294637595757219
"1614","UK",3983,"714",177,"33","65","3741",20,"-1","-1","321",67.88,304,58.6770771950501,2.60754272245138,0.294637595757219
"1615","UK",5018,"1035",233,"56","93","4692",20,"-1","-1","322",67.88,304,73.9245727754862,3.4325279905716,0.294637595757219
"1616","UK",5683,"665",281,"48","93","5309",20,"-1","-1","323",67.88,304,83.7212728344137,4.13965822038892,0.294637595757219
"1617","UK",6650,"967",335,"54","135","6180",20,"-1","-1","324",67.88,304,97.9670005892752,4.93517972893341,0.294637595757219
"1618","UK",8077,"1427",422,"87","135","7520",20,"-1","-1","325",67.88,304,118.989393046553,6.21685327047731,0.294637595757219
"1619","UK",9529,"1452",463,"41","135","8931",163,"-1","-1","326",67.88,304,140.380082498527,6.82086034177961,2.40129640542133
"1620","UK",11658,"2129",578,"115","135","10945",163,"-1","-1","327",67.88,304,171.744254566883,8.51502651738362,2.40129640542133
"1621","UK",14543,"2885",759,"181","135","13649",163,"30","-1","328",67.88,304,214.245727754862,11.1814967589864,2.40129640542133
"1622","UK",17089,"2546",1019,"260","135","15935",163,"30","-1","329",67.88,304,251.753093694755,15.0117855038303,2.40129640542133
"1623","UK",19522,"2433",1228,"209","135","18159",163,"30","-1","330",67.88,304,287.595757218621,18.0907483794932,2.40129640542133
"1624","UK",22141,"2619",1408,"180","135","20598",163,"30","-1","331",67.88,304,326.178550383029,20.7424867413082,2.40129640542133
"1625","UK",25150,"3009",1789,"381","135","23226",163,"30","-1","401",67.88,304,370.506776664702,26.3553329404832,2.40129640542133
"1626","UK",29474,"4324",2352,"563","135","26987",163,"-1","-1","402",67.88,304,434.207424867413,34.6493812610489,2.40129640542133
"1627","UK",33718,"4244",2921,"569","135","30662",163,"-1","-1","403",67.88,304,496.729522687095,43.0318208603418,2.40129640542133
"1628","UK",38168,"4450",3605,"684","135","34428",163,"173784","2560","404",67.88,304,562.286387743076,53.1084266352387,2.40129640542133
"1629","UK",41903,"3735",4313,"708","135","37455",163,"183190","2698","405",67.88,304,617.309958750737,63.5385975250442,2.40129640542133
"1630","UK",47806,"5903",4934,"621","135","42737",1559,"195524","2880","406",67.88,304,704.27224513848,72.6870948733058,22.9670005892752
"1631","UK",51608,"3802",5373,"439","135","46100",1559,"252958","3726","407",67.88,304,760.282852091927,79.1543901001768,22.9670005892752
"1632","UK",55242,"3634",6159,"786","135","48948",1559,"266694","3929","408",67.88,304,813.818503241014,90.7336476134355,22.9670005892752
"1633","UK",60733,"5491",7097,"938","135","53501",1559,"282074","4155","409",67.88,304,894.711255156158,104.552150854449,22.9670005892752
"1634","UK",65077,"4344",7978,"881","135","56964",1559,"298169","4392","410",67.88,304,958.706540954626,117.530936947555,22.9670005892752
"1635","UK",73758,"8681",8958,"980","344","64456",1559,"316836","4667","411",67.88,304,1086.59398939305,131.968179139658,22.9670005892752
"1636","USA",35,NA,NA,NA,"6",NA,NA,"-1","-1","222",331,307,0.105740181268882,NA,NA
"1637","USA",35,NA,NA,NA,"7",NA,NA,"-1","-1","223",331,307,0.105740181268882,NA,NA
"1638","USA",53,"18",NA,NA,"5",NA,NA,"-1","-1","224",331,307,0.16012084592145,NA,NA
"1639","USA",57,"4",NA,NA,"6",NA,NA,"-1","-1","225",331,307,0.172205438066465,NA,NA
"1640","USA",60,"3",NA,NA,"6",NA,NA,"-1","-1","226",331,307,0.181268882175227,NA,NA
"1641","USA",60,NA,NA,NA,"6",NA,NA,"-1","-1","227",331,307,0.181268882175227,NA,NA
"1642","USA",63,"3",NA,NA,"57","6",1,"-1","-1","228",331,307,0.190332326283988,NA,0.00302114803625378
"1643","USA",68,"5",1,"1","60","7",1,"-1","-1","229",331,307,0.205438066465257,0.00302114803625378,0.00302114803625378
"1644","USA",75,"7",1,NA,"65","9",4,"-1","-1","301",331,307,0.226586102719033,0.00302114803625378,0.0120845921450151
"1645","USA",99,"24",6,"5","84","9",7,"-1","-1","302",331,307,0.299093655589124,0.0181268882175227,0.0211480362537764
"1646","USA",118,"18",9,"3","100","9",7,"-1","-1","303",331,307,0.356495468277946,0.027190332326284,0.0211480362537764
"1647","USA",158,"34",11,"2","138","9",8,"-1","-1","304",331,307,0.477341389728097,0.0332326283987915,0.0241691842900302
"1648","USA",221,"63",12,"1","200","9",8,"-1","-1","305",331,307,0.667673716012085,0.0362537764350453,0.0241691842900302
"1649","USA",316,"95",15,"3","286","15",8,"-1","-1","306",331,307,0.954682779456193,0.0453172205438066,0.0241691842900302
"1650","USA",434,"115",19,"4","15","400",8,"-1","-1","307",331,307,1.31117824773414,0.0574018126888218,0.0241691842900302
"1651","USA",538,"103",22,"3","15","501",8,"-1","-1","308",331,307,1.62537764350453,0.0664652567975831,0.0241691842900302
"1652","USA",624,"83",26,"4","15","583",8,"-1","-1","309",331,307,1.88519637462236,0.0785498489425982,0.0241691842900302
"1653","USA",975,"271",30,"4","15","930",8,"-1","-1","310",331,307,2.94561933534743,0.0906344410876133,0.0241691842900302
"1654","USA",1301,"307",38,"8","15","1248",10,"-1","-1","311",331,307,3.93051359516616,0.114803625377644,0.0302114803625378
"1655","USA",1715,"414",41,"3","30","1644",10,"-1","-1","312",331,307,5.18126888217523,0.123867069486405,0.0302114803625378
"1656","USA",2269,"572",48,"7","41","2180",10,"-1","-1","313",331,307,6.85498489425982,0.145015105740181,0.0302114803625378
"1657","USA",2836,"589",57,"8","49","2730",10,"-1","-1","314",331,307,8.56797583081571,0.172205438066465,0.0302114803625378
"1658","USA",3680,"737",68,"11","59","3553",10,"-1","-1","315",331,307,11.1178247734139,0.205438066465257,0.0302114803625378
"1659","USA",4663,"983",86,"18","74","4503",12,"-1","-1","316",331,307,14.0876132930514,0.259818731117825,0.0362537764350453
"1660","USA",6439,"1776",109,"23","106","6224",12,"-1","-1","317",331,307,19.4531722054381,0.329305135951662,0.0362537764350453
"1661","USA",9259,"2848",150,"41","106","9003",64,"-1","-1","319",331,307,27.9728096676737,0.453172205438066,0.193353474320242
"1662","USA",13789,"4530",207,"57","108","13474",64,"-1","-1","320",331,307,41.6586102719033,0.625377643504532,0.193353474320242
"1663","USA",19383,"5594",256,"49","147","18980",64,"-1","-1","321",331,307,58.558912386707,0.773413897280967,0.193353474320242
"1664","USA",24207,"4824",302,"46","176","23729",637,"-1","-1","322",331,307,73.1329305135952,0.91238670694864,1.92447129909366
"1665","USA",33566,"9359",413,"111","178","32975",795,"-1","-1","323",331,307,101.407854984894,1.24773413897281,2.40181268882175
"1666","USA",43734,"10168",553,"140","295","42886",1040,"-1","-1","324",331,307,132.126888217523,1.67069486404834,3.14199395770393
"1667","USA",54856,"11075",780,"225","379","53697",1175,"-1","-1","325",331,307,165.728096676737,2.35649546827795,3.54984894259819
"1668","USA",68211,"13355",1027,"247","394","66790",1452,"-1","-1","326",331,307,206.075528700906,3.10271903323263,4.38670694864048
"1669","USA",85435,"17224",1295,"268","1868","82272",2122,"-1","-1","327",331,307,258.111782477341,3.91238670694864,6.41087613293051
"1670","USA",104126,"18691",1696,"401","2522","99908",2463,"20","-1","328",331,307,314.580060422961,5.1238670694864,7.44108761329305
"1671","USA",123578,"19452",2220,"525","3231","118127",2666,"20","-1","329",331,307,373.347432024169,6.70694864048338,8.05438066465257
"1672","USA",143491,"19913",2583,"363","4559","136349",2970,"20","-1","330",331,307,433.507552870091,7.8036253776435,8.97280966767372
"1673","USA",163788,"20297",3141,"558","5506","155141",3512,"20","-1","331",331,307,494.827794561934,9.48942598187311,10.6102719033233
"1674","USA",188530,"24742",4053,"912","7251","177226",4576,"20","-1","401",331,307,569.577039274924,12.2447129909366,13.8247734138973
"1675","USA",215003,"26473",5102,"1049","8878","201023",5005,"-1","-1","402",331,307,649.555891238671,15.4138972809668,15.1208459214502
